GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
135.07132255800613,210.0326172748131,124.34462545070934,419.2966667409008,21.240403670771094,1
120.21365595964735,202.98843704079326,122.00006171728214,406.2845467016744,17.448158593810938,1
132.16443286732428,208.78455183977147,114.11741171257604,532.1538177742256,21.831492818464202,1
115.88535150783116,196.95168977092132,110.7298873677682,306.7023898469376,23.339460309741558,1
136.20603887223314,201.34416684876888,111.01142382991203,443.9677882665689,16.82263263108348,1
117.32992154205311,210.3254655560262,122.47160118207086,462.70360132428334,19.84448032806732,1
135.71729126619823,202.74140066670097,121.79573051853184,418.2623951588191,18.318717197289835,1
126.73027544072565,209.56416448952933,113.24358919209885,516.6368754880132,23.260970451080173,1
114.9528541147126,221.85716685734204,131.38158114666484,563.7126961726325,35.8406500282493,1
133.35611979598076,232.36459596343903,135.33211180635035,549.0751952282254,22.916112057953082,1
124.68404824883181,190.1953467919589,108.36629048248821,329.6865959434556,20.626693175543366,1
137.3055621177296,204.3037895413191,105.56860129583495,513.7178531942835,23.127333414535364,1
119.93243841220782,224.69175293877305,135.33238200041538,593.094187651758,26.232201829684442,1
139.05379253811884,190.69263118906733,90.33276737329348,561.7498252539968,24.889640733074003,1
128.67202689295294,203.30968107588666,116.47285739137395,416.83858005095146,25.507246478958947,1
135.2821709170918,197.95011380853413,108.84099494898388,362.2805785290477,16.868957170457357,1
130.8239537990947,224.89703295867488,126.50709068733556,567.5736241788067,15.061407034124594,1
127.51246662739673,204.47068826937132,119.03954722166341,379.0877269958524,20.551238635108554,1
130.9252336,224.5740741,126.4074074,567.9259259,14.93393086,1
144.04140727309112,206.45730361633207,110.044111570465,531.7613902692557,17.81303371260911,1
118.79394107988402,225.43633745206577,138.0205594975213,608.1148807457454,29.14716093557921,1
126.75961603340949,236.6664606656172,137.94227270091966,667.025964929532,20.851941007705985,1
133.2158658958528,191.61850440477113,92.6796260127363,341.18300784564474,19.150042714574216,1
128.68989084896145,227.04856333131855,120.49632462527447,559.9498911379482,21.755438058948897,1
119.88570667905525,221.405509164744,122.62029750899494,537.8421865074636,29.829167531675132,1
128.38473524073564,210.03654224569192,116.0702260407876,498.23570394458676,25.10584752540199,1
124.87848072554957,193.92160365420202,113.19160236487987,341.6027979418113,15.338920863505455,1
137.07207691487193,200.51146841164135,112.17730594589615,529.6600189898036,18.912086019708937,1
131.27814287937554,185.83909333061808,102.42581443453273,322.20803487821746,20.466636985650528,1
127.01600322186319,204.1725028980291,110.46147553802611,369.70896204824965,16.517373992716177,1
119.69041137486329,202.88793138227274,118.5182649900727,421.31151423584333,25.47837117317393,1
131.45140089206268,209.94618427806802,118.2197286295891,465.93258416136507,19.612488690232365,1
133.9571745274596,206.4281193453023,109.65267398134469,531.194401567172,27.304694721151318,1
121.5473288207629,199.39239148095584,120.5926199645024,340.2114196541855,15.097593006789982,1
138.55361668226047,205.61188787034308,111.15627141965922,517.2551575329101,21.138955397406594,1
122.13131971196539,195.38553923674388,128.42713556829432,324.7005142876364,28.234049157736077,1
117.8360339938156,228.81552724115463,147.78766365855486,585.6229754694543,28.434620055458186,1
134.71857719533483,196.0312619053697,104.01173874855724,454.31794290352383,16.38941471156309,1
115.85533262826935,216.2248456277515,135.08748196480767,448.27200461084414,14.748161137376197,1
122.16430662688695,222.11583884196511,138.56024265953016,458.60236798484533,18.44061521018208,1
124.78521318567276,208.97273505393233,121.02765901465779,440.7129334320244,23.089634827482143,1
115.84543793709287,218.70101674466167,121.13527270499401,542.4002844917669,26.74961739413578,1
126.07238978693694,245.81590385881705,156.9383884515645,606.4366824749113,18.60778574507013,1
119.3720470751457,230.4089162732865,149.83961631786795,595.4976411550746,26.310014321866834,1
121.44577641195043,216.8530726701166,140.58358161154786,496.2840525642718,21.260459302396022,1
119.48970622340448,229.32800593430022,146.009337970634,521.1048431238773,21.284611542159702,1
127.26435487968169,212.05949583006202,127.92705436150948,487.88998089718496,21.6559334501415,1
130.35976175451196,210.26123101193056,116.77428344384388,532.3941988221675,19.869548860907603,1
121.81342776337517,227.32921972022055,143.1672894947912,469.2309063905488,22.737341104014174,1
115.33374623925174,208.09894846056983,119.32168132327136,546.7701696253438,23.06983662849983,1
123.15335835805078,207.48072311241864,120.70679845217136,435.75054693955076,18.421645099569425,1
132.06419488252425,218.21379029213296,117.0,669.1663111477608,17.4091938343094,1
134.89754673938666,190.78278107424538,104.23591767955062,270.3164384165868,14.235671948920157,1
132.75301432166006,196.96372669961124,112.59451488195224,354.8007936875014,15.956905161330283,1
121.21420895406008,235.68971128715825,138.11676827133851,389.18040481801796,21.576598929828545,1
118.63590017661744,226.13469328242775,139.60148694220825,607.5398888129245,28.433562065826376,1
137.57651388019562,201.59118972679298,112.01951416288571,528.6476694474242,19.314242684458954,1
131.82331477444993,213.00207342356313,123.09159168308277,502.44928243546593,27.167545666818107,1
127.19868595450986,203.86096570679436,105.21552045380815,592.2845688819244,25.60757737129206,1
124.30278412692469,178.65368710432202,83.94465866443946,366.3545841348616,15.103913856079597,1
134.01092001713445,209.8723164830305,114.53777276030074,458.4488165167873,29.4596066069743,1
117.48858255279828,217.14662413633465,128.92249463223192,478.8582358521071,15.137911607166885,1
139.3451958779185,215.15704066249995,115.10326716903275,573.2727287812074,15.591355949451138,1
121.92863578072509,238.44196032704497,139.14576911497124,542.1821347508874,23.957916616042734,1
129.13307223627132,206.8743126862921,116.85112813370559,483.9732620447152,21.803163684974727,1
116.60146531697218,228.00843121244452,131.03562401262758,485.93884492430516,20.484545520904003,1
126.47963266159502,182.04556162112053,85.72406850798006,243.81864533998646,13.83813035965559,1
121.89313094459894,207.7789378895904,122.913034469401,436.3280522182958,19.90723774492032,1
134.61874895769466,194.32409563405827,95.31133672719204,563.7545969694795,29.68876737373987,1
134.61617144117923,198.8557510073233,112.87000273465448,532.5843194198759,17.973476571775308,1
124.73762212854865,205.88289770929057,120.30123178260506,436.2151599076596,19.84754498008737,1
129.78160720862027,201.5478159196308,114.65928719245225,418.9555827557586,21.456866982174176,1
127.07527598151756,203.6236488418418,112.10861738881115,370.7910863048621,18.452824710854863,1
118.80068105060802,202.0898677510033,117.68766265179795,313.0893788852763,21.448123610760188,1
123.19042987710408,207.54877907875564,120.6968182710845,435.8343967849401,18.38752816268093,1
125.83011771034538,181.41939024217675,91.12337198079712,247.58997100002117,12.24358629973374,1
130.0286109694359,208.6539988728547,111.67874285985216,482.654493604986,24.367855082414433,1
129.29788582980484,207.8463105391893,114.47837418362566,483.2500763225686,22.986469696784358,1
139.19175324534598,207.63584062221886,114.54336258203136,537.1486732552019,26.782351043767978,1
133.59010848104893,209.29790725617676,115.49359626703729,594.37037624934,27.49570580088862,1
126.38241731449935,202.5133788169905,104.1084622199667,591.1808930826602,24.566208830268295,1
138.46713544079125,203.49751925617568,111.74092085253275,526.8602898712197,20.024280649527146,1
103.14127647454882,168.928472128716,84.33521158976318,195.3449168657851,11.714963235001116,1
124.78722828093606,200.99112219676007,118.07803599272933,428.15568334714027,26.183075122568788,1
130.11408921100056,195.27055489410012,111.13651303908958,414.4208041261041,19.76253419844932,1
132.29899302761848,201.82004419314586,105.29923416895856,433.5161256936836,20.74082179097175,1
129.92466445389044,221.58327749043536,130.10720568431708,449.6386404678702,25.002752438258238,1
131.49306329777409,187.69673169982906,96.92641507635182,267.7229472380673,15.7083488672525,1
128.74408047867615,211.14144014873634,141.04043768336646,411.1527810356306,23.599922344572075,1
132.4797420917584,189.33759960906875,96.40987337887985,367.64707794380996,20.603887131496787,1
129.01182763751788,213.9675249242931,127.32532924960074,503.7309804214201,25.668617930939057,1
125.247099466681,205.09437952607377,129.5759123786667,390.72453896629304,21.006963864674663,1
140.2720453794882,198.4657365019388,125.00699974096935,361.7258812790099,15.110562409957142,1
119.80770878125695,192.5622510294011,98.19887138045517,364.0076673838748,22.56772092560482,1
120.54395978032866,224.01843686031424,125.0112021632289,659.9327606577011,22.034492699088055,1
127.84623093954762,211.4134941716978,112.13008175654626,480.9393579850993,24.96545063709567,1
137.82582878438032,225.11549121708185,131.01845146285663,514.690330598642,24.109690695831766,1
129.96463328447925,227.63721580022298,127.35286539271677,564.5844783308719,16.142993792498753,1
118.06737895554491,238.2047362073827,156.59664345692914,531.7942883433661,19.425214030488178,1
135.83375832735442,190.76919151691416,96.43089735159306,452.9112806811795,21.79911778873966,1
145.5913544587293,206.4588593108897,109.56122941922018,535.8037521005709,16.141222931704593,1
118.63288296431878,198.8333665550879,118.62163669587083,428.0563953986107,29.89599914363398,1
132.6673997499397,210.558989047922,114.22636994330797,604.5922589683097,25.745683562622553,1
117.96476363699253,199.2687123431869,96.11625151096928,504.36140016273566,21.61533288643393,1
134.78616412276867,206.16336805239712,114.97589910355163,417.38060869955564,21.211538844995065,1
128.50553822999476,190.89112890391613,103.93630415712494,348.4223955226342,23.09146279064121,1
123.81535927536392,222.5926959333882,122.72710947419833,567.8521393336035,21.628011730999013,1
121.36250120082175,195.27300801938517,101.79553071651588,361.34348789764744,17.650114455597695,1
128.06643212373814,188.26078434620845,93.00437609425215,296.48853038416496,16.610894387825397,1
128.5524910935078,206.0959775242755,107.05160854133442,594.1150471039132,27.33471720409344,1
132.45543742754063,218.48182129213225,117.0,669.438670596927,17.338253842795666,1
142.7510187936817,171.07778539659907,79.39073603114986,398.39344724439536,11.128479891264927,1
116.9489529,214.5625,127.75,390.2083333,23.07050636,1
127.48531854241092,203.71382589097504,109.78068794087861,369.3673077796969,16.55187781619015,1
118.32893468830764,211.83593485140162,124.49285610685718,387.13137143068707,21.00355745943933,1
127.8662135060749,209.67043147789784,114.16068030484354,524.2144587673487,21.50361546301753,1
121.7708403364585,179.70634991816573,95.74488025913568,275.5841614005724,14.499546232157211,1
130.1501300386062,195.23576473774807,111.17824483249736,414.46935972882227,19.74085888325444,1
133.92924638727087,200.96288487655653,125.72760284673355,372.20488622132746,21.89008459056173,1
127.7739797438261,196.66452196091237,117.99028917239835,396.58449598029495,20.098310832542865,1
126.95772720343822,191.0747402825877,100.18952967406454,364.48600992806814,15.717525601516446,1
134.32062915512503,183.4622188011262,95.41504300456212,236.78992916068808,17.801363477708165,1
133.29214176900734,200.80796484464497,111.88384177497184,482.1490116435233,22.625796920036404,1
131.07395134321757,184.4796885051692,91.23147123198511,306.35353531344623,14.965237019500169,1
134.7857723982309,210.1905034840362,118.35715816720125,463.6473350048025,20.969249237829917,1
129.73618454801206,192.8570165043444,113.45853658837245,336.8017419428241,14.284919121293665,1
125.46584614093112,221.6206660451316,122.70430589298877,567.6259870456241,20.399705734900497,1
127.76183886547321,181.7052200588623,94.15345050211849,240.63318238977456,12.53688930928946,1
126.03449902541301,206.28431509883768,120.43161280273972,436.383223639239,16.943186900934077,1
118.96436889008181,222.91688315825218,122.77065528147463,539.2466394252693,29.15422700205527,1
115.50808862647698,214.39114274814222,123.89686438809835,461.8538779092868,21.135795504285447,1
129.92817991181693,209.17460961322394,116.24180627074263,491.1818427075677,24.913669132711366,1
134.78099183491398,203.2436964897178,113.31601123156393,449.6612060305667,22.2361380831817,1
127.4956197009301,207.49309276290228,139.20624984679128,410.7496559337678,15.888071155581727,1
126.99478218594015,207.73325649357628,118.76874353546711,496.35952232156103,19.286997895114034,1
114.8629848639594,215.96280901897228,130.13661363233538,388.44678515578846,22.258620565577488,1
117.5657946553957,205.45432877226415,124.96297334910534,407.10971357544645,16.63850953304893,1
121.17512772200466,208.94245618525514,120.50759423490693,461.82418390769294,19.28744554447461,1
136.46344833457985,214.9938518701703,122.58690809623768,513.8228302735605,14.420379756231622,1
120.60136675876025,225.39909239007935,141.2159799997209,594.4335755281119,24.381106818219198,1
119.65584071767165,202.82680080039657,120.48855020332117,420.61028058835547,21.464134722017317,1
134.13376307740631,234.13450459784542,148.38453405699502,580.5912425647458,19.266599736200842,1
133.43544499031933,210.0915610238191,118.30150303970541,464.5727971389123,20.419799079080374,1
111.31729979784579,213.55024534935683,126.41723826596215,468.8810821831904,18.85728624912122,1
123.02256807739235,177.95378711756243,82.22841929157077,376.21187390177084,19.46563681940394,1
128.74433645489552,226.23958869736862,119.33529216265259,560.1119194084329,22.234132230976954,1
127.13781258188209,215.23756055279466,123.22958720439068,455.7142628715406,17.63487415292255,1
125.61094761933288,219.02923571973687,124.78717595286929,603.4664489689699,28.594870253635392,1
136.80410591257908,202.95339791732232,110.8444748076623,483.75678640748305,24.67461787672218,1
132.41966306601725,216.65693082182577,118.26976859712644,584.0502972990316,22.649560782853076,1
123.0964909962473,201.1952517122532,118.34316767255838,345.82161119481674,15.82053767598251,1
136.364062108967,169.5941781503442,72.91032155634687,243.63677307263373,9.000264923471574,1
136.0626804895728,201.26888421041923,110.90798468594451,445.2939866007889,16.52433556534718,1
114.4056828863872,221.70611212447315,131.8902590689704,563.8506888491061,36.36578140440202,1
131.48920861432902,224.30708324337706,135.72124127712752,442.6550128590637,21.34055376164121,1
131.875349047898,213.0598620889112,123.44730435482198,502.58412265683705,27.11045098528022,1
124.0682720215646,197.57936980950493,107.76459685725469,436.32986592304275,19.455405883100898,1
131.56317211788507,209.94628340891023,116.92280636881624,566.6109061227946,35.46653294710322,1
129.3190474571695,206.70286035714895,116.66553024018506,483.684926896196,21.84904903848662,1
129.75009711105153,198.73959517706007,114.9215814159933,352.4472440582926,15.626660657272136,1
131.40645150892078,202.65657137558958,106.55339789822041,432.08701548771177,19.377787363250334,1
134.22127345103848,209.22717567328885,114.39195828440991,459.3809277694194,27.676295647558227,1
133.98049120081023,228.723956922037,141.72489189451682,583.2362992321794,20.986639302752206,1
129.47253158885636,203.4798195224165,114.15513205900494,422.21473353083445,22.34349172809204,1
116.80908852160057,227.1657623630602,144.6565783282589,582.675197362368,30.101237220402403,1
128.36329783243895,202.33880041903123,116.47327817007275,339.1797212761331,23.287862781504487,1
128.58960117643812,207.0014330521848,116.8355544826966,485.7601890152469,21.664555390574264,1
129.69980393653395,187.6417509420711,93.69876511450967,295.65339880474556,17.41214631640524,1
124.58932764606132,222.56523354007552,134.912208503894,509.4829625759133,20.986736578779524,1
127.10937191258108,205.21693176916017,120.26596668072196,439.88555087294895,24.886974705946294,1
129.18901343786825,200.37794731182098,111.22336490602983,358.9291765565167,17.507612485892388,1
113.574725884449,207.57789814015516,118.30390985953791,544.9069585256256,23.99001351480606,1
127.576352155743,207.23843663116236,116.80651892257247,489.0917408434171,21.40613368435757,1
119.81748464137607,199.05125591319967,117.26923491670672,428.93965802395866,31.97644561661627,1
139.17635615486475,229.83234721235996,139.18762248949145,515.5451899017844,31.17542579947775,1
135.66974918273,197.5098582059929,112.61596490317076,532.474336606255,17.794096097454165,1
138.71378502204757,206.61753013885496,110.94303498445474,525.3936960705562,22.461169483145117,1
138.51331011099535,235.03545160210302,126.79014356402197,675.6838740025383,28.469690125190766,1
121.73940307726937,179.26918574438298,83.41109003060085,373.9049695202852,19.869436466246857,1
135.77003177409296,214.68087958112608,114.42478432460989,573.1798092170188,19.719966607978044,1
138.41256620559975,207.04903564254215,111.68104957361639,524.9279127669193,21.019159081251253,1
132.49887656762877,218.23431242449007,122.28272501856112,583.0907725188256,21.84377922871663,1
132.3849473451751,202.47721185787208,116.8556734845555,480.31394947760936,22.21373106714864,1
122.53004447992721,238.72668420198306,139.68776442989824,542.3086476020195,23.874044328767816,1
128.96518014498017,192.98905767756534,99.87356459227246,364.0778863962859,17.84619637524839,1
128.24498787409524,205.58831707189364,106.63455960144245,593.6992723885485,26.942414764352954,1
122.1410533678352,228.86795033312097,140.77460696943302,472.5126192695203,24.282969415782496,1
123.96745864161136,200.9643917318626,119.70144129888547,338.45203780980216,18.083017900442897,1
119.24195529386719,215.28329570677943,140.9105167036118,496.8110445668005,17.124294177173844,1
130.88654521986888,223.69437116588782,126.22284865423346,567.7895684616591,15.13976546821424,1
135.93407994463155,170.0444451875486,73.35525548143552,243.73977832378438,9.203851324267506,1
121.33174899514046,191.54089662705613,108.20211462788969,437.4997650828952,19.04585032769677,1
125.30471919168889,202.5132007336425,122.89490584926568,436.79567761602186,25.045730031757852,1
117.51563976299171,236.01201070168474,155.26942922031387,541.176505672227,19.048366731478573,1
137.1970522040705,216.63177525931485,124.26214726868133,458.95755622862913,28.55624610293024,1
135.62252253657726,235.08219439940206,127.39586541142536,671.1904535231225,28.181500478287855,1
126.61695301879614,204.60154409752712,129.3832901762112,395.7054050795451,21.726741583171542,1
134.3963969286738,209.31551990022245,114.72203530469916,459.6420270514213,27.179408485474006,1
144.74675907165854,227.22013143712465,145.36992201120793,547.1575982107256,13.348928327410102,1
123.06026174616089,197.36056192152768,117.83858626951317,338.7532298433051,15.124881744649922,1
134.74994199487097,215.32751077473714,114.54313471011662,625.04961080671,25.25187524714237,1
128.78414578792353,201.7795260168712,119.03078993446567,431.8629686555268,22.61945707409705,1
137.68522507088798,215.53739000097653,115.9055882038521,575.9886480691398,17.279617350173076,1
127.78304614062877,198.07932178859747,111.14384386600507,408.92102874385375,21.285591373020544,1
122.85742067239586,180.43752156457916,89.63629631234706,338.9224885336311,17.687943323693133,1
142.32339634724266,211.858527560494,124.64636639188355,488.40887253574425,23.283520630665457,1
135.04806025080492,184.75210973811176,95.03991848833064,308.4834851425346,13.273258240073815,1
125.87870910057038,199.70631407408902,108.76211540977569,325.7294130293967,16.64881223809767,1
124.95234988141675,204.99216787059564,130.7846805912006,389.9758558393958,20.48471024303646,1
121.18913004925719,175.13348942825957,93.05866509613666,218.9553473677132,16.69068991058145,1
127.55588250117889,196.34922351627392,113.60323155650507,377.24026906895364,21.99559999581774,1
129.5544963614178,213.2849346307332,132.4325085809239,471.0669797775348,16.61386896345097,1
140.86889112835007,228.80388646828797,123.45706433712124,687.9404826237839,25.78473028751857,1
131.90165475987715,188.22451279944363,94.7574250055219,366.3229425232009,19.537893161234635,1
118.16595645751744,191.70138603564075,99.25838441894196,353.5336649278164,24.253955446010856,1
133.9261309329639,201.8233250160096,110.92428408563866,532.9578280018943,23.357585226995116,1
121.21411435134192,218.83840927008356,122.89086383694597,535.1295359533613,29.93897019907,1
129.64964714195955,209.91343725249962,118.13126647487428,467.2678497088705,19.00741704319396,1
134.91694448328496,190.79726315381075,104.28406948121635,270.367878764293,14.250076047281638,1
143.40062424193695,206.86663705216125,111.46654824634366,536.483452145795,20.34765110973898,1
129.07349688242147,203.22242048606185,110.60960274006091,454.98548652103517,21.48992615256688,1
111.22943584763891,194.6745905339069,99.7840562129415,361.3937366750985,23.071438864451785,1
121.65880229367382,177.7037058484866,92.21841389322478,216.77026998954855,20.671052892015513,1
122.52522895512203,230.13977641930418,142.32182592428686,473.12390034656397,24.289306100929377,1
127.49491186252234,180.94382638361418,89.8065276254384,363.9406958012421,13.354235432304334,1
132.68179996015994,188.15898262248118,94.52916331847709,245.67668025744928,12.785059299629973,1
129.3929120823149,229.46030811755364,127.91557432738843,562.5957465031549,16.862592674668424,1
132.02380776969062,198.64335366208962,105.88448845326509,362.0835398430264,17.45152386617366,1
131.39383747325877,195.21885408687035,118.54086211488017,419.8157743910283,18.357224782397278,1
119.82248991544509,229.55634540805974,144.80121825377464,521.1769105635932,20.001352716348173,1
122.89749922866137,190.7903420408555,107.46406252022759,330.4644128157815,21.26695680551947,1
127.04733643485113,179.6838552210776,83.14551600147777,246.72730199835607,13.644631625678892,1
128.01860939188788,205.96582724617767,128.22560005903514,414.1090823870247,26.349045135461267,1
134.95859914923028,208.21573060573857,126.66581244086444,494.8667959480144,14.46195563841401,1
120.16518545636102,230.0267983288761,151.25413387784866,592.4261927513684,24.587773824313647,1
130.4928073668258,224.79623538502028,124.81677740661222,566.3719179565136,16.47449104082465,1
129.7975934007064,188.71523993762392,109.86038312212314,327.9242201938688,18.9008327196539,1
132.46508289582326,208.5303923610803,113.24338710885594,528.9532527324234,20.300452965586032,1
115.20831379648169,196.88268472920058,110.27675820291978,411.5528842427548,17.64742916987072,1
119.32430410499663,238.73786236986186,151.72931195854193,533.2498263472241,20.91207603557958,1
134.45165136341902,199.23018959830443,112.90622616248206,532.5100548989826,18.047987741111367,1
150.11658395956204,224.24354891201108,138.71100682184235,532.1538230210707,14.04883798928977,1
129.34578894232814,200.02566712839484,119.7343687633788,423.56594040258346,20.066781620784226,1
127.1881717840901,204.7910613392953,106.57586461434312,588.8973229561751,23.388246796940415,1
137.53128388474497,211.83031394664113,118.17573864581325,481.55841250611934,23.069735404154322,1
133.67718737601373,207.5172505056746,126.50208554890692,495.7572791602932,13.171948498965497,1
116.72458402769283,178.35460845613804,91.65370359597513,265.26566775698365,19.18516586763402,1
135.36458015540595,209.06547011339958,124.03618322680187,505.33134346333827,12.448190493373684,1
117.94133929607521,237.69409547629638,155.79860311935408,529.5916109704905,20.02686441567548,1
132.40565807991922,198.70950033506796,113.75755456707364,323.1311698884675,18.663054650462946,1
120.02507175407005,204.2230125144378,119.91757120357069,418.50599414574214,21.05265829808032,1
122.48679680790772,216.50160599492722,111.84527222806189,425.51709810309666,19.610097348916423,1
127.97459473033733,210.35074687164163,138.19785758945613,409.62447758564554,24.542216754617414,1
136.69358913358627,202.18770052814943,114.87239375168362,390.93534096502646,14.606071805061141,1
132.61015276289686,180.5317460318125,92.73797926516433,274.0115821421565,19.613365517633174,1
129.35330384318775,203.2757674664335,115.25417297336841,423.4752625452009,22.095245480216832,1
131.5240316753117,209.35408147906793,116.93177011777824,566.0248216376525,36.45088714676266,1
125.52900923237367,209.58388453257396,121.20874034285737,443.03303799998,25.5000134871637,1
132.25303537162415,202.65969718402516,116.85558946545417,480.45442621039086,22.197550629362517,1
123.80005555239596,217.35325829971606,120.81105782882942,659.6694909075607,24.195102401142044,1
124.99277602797247,197.54035707148736,120.38495024608844,399.36775100307347,18.988964452590555,1
125.6712422365762,207.6840505522875,116.75192628791775,495.3557216659312,20.92024941920063,1
135.25861953002675,202.91660997063738,102.33770150009798,567.6327245689207,24.473491272392636,1
133.14579293635202,203.00996186669903,120.24354532198474,379.36384687406036,23.69955117701285,1
133.60858895673965,222.82222594490221,134.3349043738656,613.7248183452722,23.837172561072112,1
130.66781700872244,236.7180002077287,132.0521946313848,662.8792968565739,22.395796959688298,1
118.50285674377405,225.8948257065132,137.87886242807338,606.6728148041215,28.8505977555295,1
116.19330443366692,216.82553242927233,124.96803962544628,480.28647359462605,22.483288418207135,1
129.27547681437,207.55557961660682,115.17405461688116,483.3768508756604,22.646495398711192,1
128.99017006175646,214.14441824797558,124.78554952512827,452.62551122099376,14.149825663393193,1
130.40534692893053,187.55771468044193,100.84598827434384,315.86843376888294,17.213655338247104,1
114.57245128842919,213.8565626208757,119.75000952077198,543.1516271045508,25.728083524375144,1
128.9488317116787,202.51656777986022,118.79408316225785,428.0555158154423,21.472300449575528,1
127.17878949750322,230.1920847765572,127.13595667702442,561.269570223038,19.07346082532928,1
125.63166124473531,206.0936948676306,130.75928789910134,405.7967096347877,21.060785796302508,1
121.09490915830904,232.99245224036696,144.49657460112994,609.220223852638,25.477071766600503,1
125.61460685551911,206.68056567814614,113.93469422359611,441.13098153233955,14.50333358596742,1
131.77369535572538,199.11114878231024,115.12469496310896,323.00506070013466,18.458471882945023,1
129.76823896152533,208.84177003688902,141.891452881095,410.3925438169737,15.539389185009275,1
121.85095033895739,200.26951759724665,123.3710729104991,334.92755552345045,15.183994937813589,1
139.1406529206647,233.37584934224307,125.90247157496742,678.948077285219,27.754626522621,1
116.24098837182581,206.4989974169758,114.21155982929245,314.8416527951365,20.149207479967693,1
131.8034690662309,220.04224389661536,129.8129824793295,574.348822878749,18.683280040048096,1
135.4391160339781,185.32766256760632,92.97196327571723,495.2273236188117,25.449440988595835,1
120.68052979375041,238.23454490206012,144.55235679830193,541.9763601847786,22.222303125971273,1
132.64225945689415,189.67105849001572,96.19484098167523,367.5795226851465,20.990770538638596,1
122.40044709512227,200.5474515467405,120.77346518877039,426.3964420741018,22.057264355151627,1
116.52944413353303,230.59894929984412,152.23945344072223,527.2084232073672,25.979275374076945,1
125.4601531119579,207.85676424217917,116.71451986026042,496.5370733159117,21.010658569935835,1
131.9928023942574,197.8810995200535,111.70382748696414,356.6832407915416,16.568857510978614,1
129.46543987661656,177.3838796117685,91.46314350429535,276.71527643372497,15.082981825828314,1
138.64459410575438,205.6807206554019,111.16420068627524,517.688061751776,21.14324393713065,1
125.70262388268031,202.8095328011475,119.35746529287069,372.144438238372,22.495935224917325,1
135.13071393448294,187.7200996081971,101.52482224008051,270.4628177527577,14.543119249425606,1
134.002247306874,210.0910371269219,125.3392960898822,436.20962177227443,21.191012454352286,1
127.0264913580042,179.89451441533862,87.53189870762012,361.92402834756734,12.252762580957464,1
132.37628260845085,203.9809932598977,113.14380903693859,488.9852203232973,18.99430295641875,1
129.30478986648637,225.40658571590703,120.44679213805418,562.1025455389882,20.706918018510564,1
115.73984530351538,192.5590358626778,99.33973705468871,355.8611776621881,24.10401140339509,1
131.18316558481337,194.87844175894568,112.5698665329419,324.8843706624977,18.79393489704289,1
120.57491203187865,219.82959582465634,135.61098950460936,450.51428312560085,17.921873358409634,1
126.93634451838835,182.495696983768,92.65300061150855,370.8536535486612,17.37869145232466,1
126.50380932448151,233.00540406134894,138.21147998231896,674.5383459979646,19.709742994342548,1
122.19674067408064,195.5704799485485,129.03899798982724,323.87624775810997,28.181554202706273,1
127.49224421784137,204.34560427756446,105.61365665138298,592.6814886397494,25.982089297153966,1
130.04119636432026,183.58498377620512,91.98814590823426,259.9762865277021,13.598990891188844,1
140.7883413686674,173.71585893339704,83.77201327211932,397.20980874168873,12.316619645651883,1
123.02150520170923,227.63268351687503,141.2206238809432,515.3838854631949,19.277012556579795,1
121.80169338078053,219.2679746281554,133.08343673440416,505.32522174214733,20.71946895653808,1
131.85128149518195,203.4352173189313,120.60400930778972,378.9553179817117,23.639057550527703,1
127.91443623654648,198.54968608173,114.18935391170703,406.5757949461887,21.33608332243175,1
135.93048012733183,202.99531705414745,114.75583054376618,391.02308359924103,13.72148423512727,1
128.44568343878302,188.20512143597406,94.09650387420695,305.5693981721033,16.022258577671185,1
143.2093274816789,206.90159800749825,111.60639207021217,536.513687010011,20.640113685001882,1
120.78494698430748,219.8973093790614,123.3206199445978,657.7793210791814,24.777237436399048,1
126.04320625767183,204.73650830001347,118.53871905715943,379.32211307953037,19.497461000693942,1
122.28998105323532,229.38162893082617,141.20560359021349,472.8751009868626,24.35545958431395,1
132.19026838933803,220.10675243721087,128.34863954075448,452.4969481120875,26.172395219927292,1
124.05045474648452,204.1189072106031,120.05293155547639,416.19647494302967,23.937119132939948,1
120.40238665357347,226.51715519604005,126.5294107722775,659.6041668927377,22.540847704518637,1
120.65693608628382,225.45785261132363,141.70474323710724,594.5448413818701,24.227332343719038,1
122.35295473464171,186.08478071719378,92.76347934136157,300.0414406403644,16.66209683394476,1
130.84294439069808,224.6163506204313,126.10471604039633,567.6302035892148,15.2270941082875,1
135.59456645969883,193.5250850946874,94.21593032985261,563.3134984115925,28.63284273954533,1
116.65012068288902,232.42040940606722,149.72283846532986,530.8620609714287,22.12788360231505,1
130.91472921684286,215.02456108947985,118.2414892621282,570.3583969210847,21.58792990671933,1
132.0319727413063,222.85166270674978,148.49060233128293,444.180811457858,15.532182720153585,1
139.70082555364132,206.4374645773865,110.61787585268539,522.993804588881,21.43156701749452,1
131.4784805131937,210.8384148261722,116.19887399250513,568.0010913666628,33.21230383449233,1
121.10257605357798,172.68643547102144,78.99384743847767,207.80064624565878,11.622751016684415,1
126.53059839728654,206.71583310995806,109.78157424942849,443.9569852717529,22.85236421048404,1
120.94733775744577,220.1507250114211,122.59380468208506,536.8898394996547,30.167037069444035,1
126.44688371319877,228.36180894441264,125.90942728700539,562.9187745842354,19.615708246262866,1
123.24546347094078,176.8431630407823,90.78580497417313,212.68924497531742,17.360770227127972,1
