timestamp,cylinder number,customer,job number,grain screened,ink color,proof on ctd ink,blade mfg,cylinder division,paper,ink,direct steam,solvent type,type on cylinder,press type,press,unit number,cylinder size,paper mill location,plating tank,proof cut,viscosity,caliper,ink temperature,humifity,roughness,blade pressure,varnish pct,press speed,ink pct,solvent pct,ESA Voltage,ESA Amperage,wax,hardener,roller durometer,current density,anode space ratio,chrome content,band type
19,87,40,36649.0,1,1,2,1,1,1,0,1,0,1,1,813.0,1.0,1,3,1911.0,47.5,62.0,2,15.0,80.0,0.7243334970530452,30.907563025210084,5.6,1823.359168241966,56.2,38.2,0.0,0.0,2.5,1.0,35.0,40.0,96.9,100.0,1
23,200,59,34547.0,1,1,2,1,1,1,0,1,0,1,3,815.0,9.0,2,0,1910.0,30.0,58.0,13,15.9,81.0,0.625,30.0,0.0,2150.0,62.5,37.5,10.0,0.0,2.5,1.0,30.0,35.0,90.0,100.0,1
23,206,59,34547.0,1,1,2,1,1,1,0,1,0,1,3,815.0,2.0,2,0,1910.0,30.0,58.0,9,16.3,78.0,0.625,30.0,0.0,2150.0,58.8,41.2,10.0,0.0,2.5,1.0,30.0,35.0,90.0,100.0,1
21,343,64,36894.0,1,1,2,1,1,1,0,1,0,1,2,824.0,2.0,3,0,1910.0,30.0,51.0,8,16.0,70.0,0.8125,20.0,0.0,2250.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35.0,103.3,100.0,1
21,341,64,36894.0,1,1,2,1,1,1,0,2,0,1,2,824.0,9.0,3,0,1910.0,30.0,51.0,9,16.0,76.0,0.875,25.0,19.1,2250.0,42.7,38.2,3.0,0.0,1.2,0.5,30.0,35.0,103.3,100.0,1
23,390,64,36057.0,1,1,2,1,1,1,0,1,0,1,2,827.0,9.0,3,0,1910.0,30.0,58.0,14,15.0,98.0,0.75,30.0,0.0,2300.0,58.8,41.2,6.0,0.0,2.25,1.0,30.0,35.0,100.0,100.0,1
23,395,64,36057.0,1,1,2,1,1,1,0,1,0,1,2,827.0,2.0,3,0,1910.0,30.0,58.0,14,15.0,96.0,0.75,30.0,0.0,2300.0,58.8,41.2,6.0,0.0,3.0,0.75,30.0,35.0,100.0,100.0,1
18,96,17,36024.0,2,1,2,1,1,1,2,1,0,0,3,815.0,9.0,3,0,1910.0,52.5,54.0,13,16.3,90.0,0.75,38.0,0.0,1800.0,62.5,38.5,0.0,0.0,2.9,1.1,33.0,35.0,100.0,100.0,1
18,92,17,36024.0,2,1,2,1,1,1,2,1,0,0,3,815.0,2.0,3,0,1910.0,55.5,54.0,4,15.0,82.0,0.75,38.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.0,1.0,33.0,35.0,100.0,100.0,1
18,365,61,25424.0,2,2,2,1,1,2,2,1,2,1,2,821.0,2.0,3,2,1906.7816091954023,40.0,54.0,2,14.6,85.0,0.7243334970530452,20.0,21.7,1850.0,43.5,34.8,0.0,0.0,2.5,0.8,40.0,39.056390977443606,103.03279135338346,100.0,1
22,9,22,34397.0,2,1,2,1,1,2,2,1,0,1,1,813.0,1.0,1,5,1910.0,50.0,53.0,8,16.0,65.0,0.75,30.907563025210084,15.8,1300.0,49.5,34.7,0.0,0.0,2.5,1.0,28.0,35.0,93.5,100.0,1
22,86,22,34397.0,2,1,2,1,1,2,2,1,0,1,1,813.0,6.0,1,5,1910.0,50.0,53.0,8,16.5,90.0,0.75,30.907563025210084,11.3,1300.0,51.5,37.1,0.0,0.0,2.5,0.7,28.0,35.0,100.0,100.0,1
26,128,28,36846.0,2,1,2,1,1,2,1,1,0,1,0,802.0,7.0,1,2,1910.0,50.0,59.0,11,13.0,92.0,0.625,49.0,0.0,1300.0,58.8,41.2,0.0,0.0,3.0,1.1,40.0,35.0,100.0,100.0,0
27,36,14,38025.0,2,1,2,1,1,2,2,1,0,0,3,815.0,9.0,1,2,1910.0,57.5,55.0,9,14.0,86.0,0.75,30.0,13.0,1700.0,50.0,37.0,0.0,0.0,2.9,0.9,34.0,35.0,100.0,100.0,1
27,223,14,38025.0,2,1,2,1,1,2,2,1,0,0,3,815.0,2.0,1,2,1910.0,55.0,55.0,8,13.0,86.0,0.75,28.0,13.7,1700.0,49.0,37.3,0.0,0.0,3.0,0.8,34.0,35.0,100.0,100.0,1
20,49,12,36874.0,1,2,2,1,1,1,0,1,0,1,3,815.0,9.0,1,0,1906.7816091954023,45.1679012345679,60.0,2,15.5,80.0,0.7243334970530452,30.0,13.0,1750.0,54.3,32.6,0.0,0.0,2.75,1.0,33.0,39.056390977443606,103.03279135338346,100.0,1
20,40,12,37874.0,1,2,2,1,1,1,0,1,0,1,3,815.0,2.0,1,0,1906.7816091954023,45.1679012345679,60.0,2,15.0,78.0,0.625,34.0,15.0,1750.0,50.0,35.0,0.0,0.0,2.5,1.0,33.0,39.056390977443606,103.03279135338346,100.0,1
27,85,16,36911.0,2,1,2,1,1,2,1,1,0,0,1,813.0,6.0,1,2,1910.0,50.0,59.0,12,15.0,90.0,0.75,30.907563025210084,0.0,1500.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,0
29,394,61,25427.0,2,1,2,1,1,2,2,1,0,0,2,821.0,7.0,3,2,1910.0,55.0,49.0,4,15.6,80.0,1.0,30.0,35.8,1950.0,41.7,22.5,1.0,0.0,2.7,1.0,40.0,37.0,100.0,100.0,0
28,168,52,34092.0,2,1,2,1,1,2,2,1,0,1,3,815.0,2.0,1,2,1910.0,65.0,49.0,9,13.5,82.0,0.625,30.0,0.0,1350.0,68.2,31.8,1.0,0.0,2.5,1.0,38.0,37.0,103.2,100.0,0
27,139,29,36846.0,1,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1910.0,65.0,65.0,12,14.0,100.0,0.75,40.0,7.0,1200.0,58.1,34.9,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,0
28,262,64,36058.0,1,1,2,1,1,1,0,1,0,1,2,824.0,6.0,3,0,1911.0,50.0,58.0,8,16.0,78.53903345724908,0.875,24.0,0.0,2200.0,58.8,41.2,0.0,0.0,1.2,0.6,30.0,42.0,93.75,100.0,1
28,182,52,34092.0,2,1,2,1,1,2,2,1,0,0,3,815.0,9.0,1,2,1910.0,65.0,58.0,12,15.0,74.0,0.625,32.0,0.0,1800.0,57.5,42.5,1.0,0.0,2.5,1.0,38.0,37.0,103.2,100.0,0
28,308,64,36058.0,1,1,2,1,1,1,0,1,0,1,2,824.0,2.0,3,0,1911.0,50.0,58.0,9,15.5,75.0,0.8125,24.0,0.0,2200.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,42.0,100.0,100.0,1
30,160,67,34367.0,2,1,2,1,1,2,2,1,0,1,3,816.0,9.0,3,2,1911.0,62.5,47.0,1,17.0,75.0,0.75,30.0,14.3,1700.0,47.6,38.1,0.0,0.0,3.0,0.5,40.0,40.0,96.9,100.0,0
32,270,5,34583.0,1,1,2,1,1,1,0,1,0,1,2,827.0,9.0,3,0,1911.0,40.0,47.0,2,15.0,75.0,0.75,25.0,0.0,2100.0,61.1,38.9,0.0,0.0,2.4,1.1,33.0,40.0,96.9,100.0,1
31,276,61,25428.0,2,1,2,1,1,2,2,1,0,1,2,821.0,2.0,3,2,1911.0,45.0,47.0,2,14.0,80.0,0.75,20.0,18.0,1800.0,45.0,37.0,0.0,0.0,2.5,0.8,40.0,40.0,96.9,100.0,1
0,356,30,23040.0,2,2,2,1,1,2,2,1,0,0,2,821.0,7.0,3,2,1906.7816091954023,50.0,59.0,9,14.5,71.0,0.625,20.0,11.1,1650.0,55.5,33.3,0.0,0.0,2.5,1.0,40.0,39.056390977443606,103.03279135338346,100.0,0
33,231,47,36784.0,2,1,2,1,1,2,2,1,0,1,3,815.0,2.0,1,2,1910.0,60.0,58.0,9,15.1,93.0,1.0,25.0,0.0,1650.0,56.1,33.9,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,0
34,62,47,36784.0,2,1,2,1,1,2,2,1,0,0,3,815.0,2.0,1,2,1910.0,50.0,58.0,11,13.5,100.0,0.75,35.0,0.0,1750.0,55.5,44.5,3.0,0.0,2.7,0.5,40.0,35.0,100.0,100.0,0
35,8,49,47104.0,2,1,2,1,1,2,2,1,0,1,0,802.0,2.0,1,2,1910.0,40.0,56.0,8,16.5,80.0,0.7243334970530452,45.0,20.3,1400.0,44.2,35.5,0.0,0.0,3.0,0.6,40.0,35.0,100.0,100.0,1
35,172,49,47104.0,2,1,2,1,1,2,2,1,0,1,0,802.0,7.0,1,2,1911.0,30.0,56.0,13,16.0,70.0,0.7243334970530452,60.0,21.8,1400.0,45.4,32.8,0.0,0.0,3.0,0.9,40.0,40.0,96.8,100.0,1
35,229,47,36784.0,2,1,2,1,1,2,2,1,2,1,3,815.0,9.0,1,2,1910.0,37.5,56.0,8,14.0,82.0,0.625,28.0,0.0,1700.0,58.8,41.2,2.0,0.0,2.5,0.5,40.0,35.0,100.0,100.0,1
35,177,49,47104.0,2,1,2,1,1,2,2,1,2,1,1,813.0,5.0,1,2,1911.0,50.0,56.0,9,14.6,74.0,0.75,30.907563025210084,7.5,1400.0,53.8,38.7,0.0,4.0,2.4,0.8,40.0,40.0,96.8,100.0,1
35,66,49,47104.0,2,1,2,1,1,2,2,1,2,1,1,813.0,1.0,1,2,1911.0,57.5,56.0,15,13.8,73.0,0.75,30.907563025210084,4.4,1400.0,52.7,42.9,0.0,0.0,2.0,0.5,40.0,40.0,96.8,100.0,1
32,309,5,34583.0,1,1,2,1,1,1,0,1,0,1,2,827.0,2.0,3,0,1911.0,45.0,55.0,2,14.0,73.0,0.75,30.0,0.0,2100.0,61.1,38.9,0.0,0.0,2.5,0.8,33.0,40.0,96.8,100.0,0
35,322,37,34714.0,1,1,2,1,1,1,0,1,0,1,2,824.0,9.0,3,0,1911.0,30.0,56.0,2,14.7,87.0,0.875,20.0,0.0,2150.0,58.8,41.2,12.0,0.0,1.5,0.6,30.0,40.0,96.8,100.0,1
35,297,37,34714.0,1,1,2,1,1,1,0,1,0,1,2,824.0,2.0,3,0,1910.0,40.0,56.0,9,15.3,86.0,0.8125,32.0,0.0,2150.0,58.8,41.2,12.0,0.0,2.2,0.8,30.0,35.0,100.0,100.0,1
35,7,49,47104.0,2,1,2,1,1,1,0,1,0,1,1,813.0,10.0,1,2,1911.0,55.0,56.0,12,15.0,87.0,0.75,30.907563025210084,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.8,100.0,1
35,232,49,47104.0,2,1,2,1,1,1,0,1,0,1,1,813.0,9.0,1,2,1911.0,55.0,56.0,12,15.0,93.0,0.75,30.907563025210084,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.8,100.0,1
39,245,54,36644.0,2,1,2,1,1,2,2,1,2,0,3,816.0,2.0,1,2,1911.0,60.0,56.0,8,16.0,87.0,0.625,26.0,10.5,1450.0,50.5,39.0,3.0,0.0,3.0,1.3,40.0,40.0,93.75,100.0,0
40,49,54,36644.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1910.0,60.0,53.0,8,18.0,103.0,0.625,50.0,22.1,1600.0,41.0,36.9,0.0,0.0,3.0,0.7,40.0,35.0,105.2,100.0,1
39,51,54,36644.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1910.0,57.5,53.0,11,14.5,70.0,0.625,58.0,20.2,1600.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35.0,105.2,100.0,1
38,52,62,35683.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1911.0,62.5,61.0,8,14.0,85.0,0.75,50.0,3.5,1660.0,56.8,39.7,2.0,0.0,3.0,1.0,32.0,40.0,93.75,100.0,1
38,54,62,35683.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1910.0,65.0,61.0,11,14.8,80.0,0.375,45.0,19.5,1660.0,42.4,38.1,0.0,0.0,3.0,1.0,32.0,35.0,105.2,100.0,1
38,296,25,34685.0,1,1,2,1,1,1,0,1,0,1,2,828.0,2.0,3,0,1911.0,50.0,61.0,6,14.2,88.0,1.0,29.0,0.0,2350.0,52.6,47.4,1.3193581780538302,0.0,2.5,1.1,30.0,40.0,93.75,100.0,1
38,356,25,34685.0,1,1,2,1,1,1,0,1,0,1,2,828.0,10.0,3,0,1910.0,50.0,61.0,9,13.0,72.0,1.0,41.0,0.0,2350.0,58.8,41.2,1.3193581780538302,0.0,2.0,1.0,30.0,35.0,105.2,100.0,1
38,325,55,34894.0,1,1,2,1,1,1,0,1,0,0,2,821.0,2.0,3,0,1910.0,45.0,61.0,12,14.0,78.0,0.75,20.0,25.6,2100.0,42.7,31.7,0.0,0.0,2.5,0.8,30.0,35.0,105.2,100.0,1
38,301,55,34894.0,1,1,2,1,1,1,0,1,0,1,2,821.0,7.0,3,0,1910.0,50.0,61.0,9,13.1,70.0,0.75,25.0,21.7,2100.0,41.7,36.6,5.0,0.0,2.5,0.8,30.0,35.0,105.2,100.0,1
25,195,59,34547.0,1,1,2,1,1,1,0,1,0,1,2,827.0,2.0,2,0,1910.0,32.5,54.0,6,15.5,78.0,1.0,25.0,0.0,1900.0,58.8,41.2,10.0,0.0,2.5,0.5,30.0,35.0,93.3,100.0,1
25,188,59,34547.0,1,1,2,1,1,1,0,1,0,1,2,827.0,9.0,2,0,1910.0,32.5,54.0,15,15.5,78.0,1.0,25.0,0.0,1900.0,58.8,41.2,10.0,0.0,1.4,0.8,30.0,35.0,103.2,100.0,1
37,357,64,36066.0,1,1,2,1,1,1,0,1,0,1,2,827.0,9.0,3,0,1911.0,40.0,54.0,2,15.0,72.0,0.75,35.0,0.0,2500.0,58.5,41.5,0.0,0.0,2.1,1.1,30.0,40.0,100.0,100.0,1
37,383,64,36066.0,1,1,2,1,1,1,0,1,0,1,2,827.0,2.0,3,0,1911.0,40.0,54.0,11,15.0,78.0,0.75,20.0,0.0,2500.0,61.1,38.9,0.0,0.0,2.5,0.7,30.0,40.0,100.0,100.0,1
36,346,64,36066.0,1,1,2,1,1,1,0,1,0,1,2,824.0,9.0,3,0,1910.0,45.0,54.0,2,15.0,80.0,0.8125,20.0,0.0,2000.0,58.8,41.2,0.0,0.0,1.5,0.6,33.0,35.0,111.1,100.0,1
45,155,63,34493.0,1,1,2,1,1,1,2,1,0,0,3,816.0,9.0,3,2,1910.0,45.1679012345679,51.0,1,16.0,75.0,0.5,30.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.1,1.0,30.0,35.0,100.0,100.0,0
41,277,55,34896.0,1,1,2,1,1,1,0,1,0,1,2,828.0,2.0,3,2,1910.0,40.0,54.0,12,15.2,88.0,0.875,30.907563025210084,5.9,2300.0,49.5,44.6,8.0,0.0,2.5,1.0,33.0,35.0,111.1,100.0,1
41,307,55,34896.0,1,1,2,1,1,1,0,1,0,1,2,828.0,9.0,3,2,1910.0,40.0,54.0,9,14.7,90.0,0.875,30.907563025210084,0.0,2300.0,52.6,47.4,4.0,0.0,3.0,1.1,33.0,35.0,111.1,100.0,1
41,34,22,23050.0,2,1,2,1,1,2,2,1,0,1,3,816.0,2.0,1,2,1910.0,57.5,54.0,11,16.2,79.0,0.5,23.0,19.0,1500.0,47.6,33.4,5.0,0.0,3.0,1.0,32.0,35.0,93.3,100.0,1
40,84,54,36644.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1910.0,60.0,53.0,9,16.5,88.0,0.75,55.0,22.1,1550.0,41.0,36.9,0.0,0.0,3.0,0.8,40.0,35.0,105.1,100.0,1
41,64,22,23050.0,2,1,2,1,1,2,2,1,0,1,3,816.0,9.0,1,2,1910.0,55.0,54.0,8,15.8,79.0,0.5,30.0,12.4,1500.0,51.5,36.1,0.0,0.0,3.0,0.5,32.0,35.0,93.3,100.0,1
40,62,54,36644.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1910.0,60.0,53.0,8,14.7,70.0,0.75,50.0,20.2,1550.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35.0,111.1,100.0,1
42,150,64,36882.0,1,1,2,1,1,1,0,1,0,1,3,816.0,2.0,3,0,1910.0,45.0,53.0,8,15.2,78.0,1.0,30.907563025210084,13.3,2150.0,51.0,35.7,2.0,0.0,2.5,1.1,30.0,35.0,111.1,100.0,1
49,154,64,36882.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,3,0,1910.0,35.0,53.0,6,14.7,80.0,1.0,30.907563025210084,5.5,2150.0,55.6,38.9,0.0,0.0,2.5,0.4,30.0,35.0,111.1,100.0,1
43,161,63,34483.0,1,1,2,1,1,1,2,1,0,1,3,816.0,2.0,3,2,1910.0,35.0,55.0,15,15.0,70.0,0.5,32.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.5,1.3,30.0,35.0,100.0,100.0,0
44,161,63,34493.0,1,1,2,1,1,1,0,1,0,0,3,816.0,2.0,3,2,1910.0,35.0,55.0,4,15.0,70.0,0.5,35.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,35.0,100.0,100.0,0
49,155,63,34493.0,1,1,2,1,1,1,2,1,0,0,3,816.0,9.0,3,2,1910.0,45.1679012345679,54.0,9,17.0,94.0,0.25,26.0,0.0,1900.0,56.8,43.2,0.0,0.0,2.5,0.9,30.0,35.0,100.0,100.0,1
49,158,63,34493.0,1,1,2,1,1,1,2,1,0,0,3,816.0,2.0,3,2,1911.0,45.1679012345679,54.0,2,14.0,80.0,0.3125,34.0,3.4,1900.0,56.8,39.8,0.0,0.0,2.5,1.3,30.0,40.0,106.7,100.0,1
46,318,5,34585.0,1,1,2,1,1,1,0,1,0,1,2,828.0,2.0,3,0,1910.0,30.0,50.0,2,15.6,84.0,1.0,30.907563025210084,0.0,2400.0,58.8,41.2,4.0,0.0,2.5,0.9,33.0,35.0,96.8,100.0,1
46,360,5,34585.0,1,1,2,1,1,1,0,1,0,1,2,828.0,9.0,3,0,1910.0,30.0,50.0,9,15.8,92.0,1.0,30.907563025210084,0.0,2400.0,58.5,41.2,2.0,0.0,3.0,1.4,33.0,35.0,96.8,100.0,1
48,253,58,36776.0,2,1,2,1,1,2,2,1,2,1,0,802.0,7.0,1,2,1910.0,45.0,50.0,2,14.5,70.0,0.75,42.0,5.3,1700.0,52.6,42.1,0.0,0.0,3.0,0.8,40.0,45.0,100.0,100.0,1
48,252,58,36776.0,2,1,2,1,1,2,2,1,2,1,0,802.0,2.0,2,2,1910.0,40.0,50.0,6,13.5,75.0,0.75,45.0,0.0,1700.0,58.8,41.2,0.0,0.0,3.0,0.6,40.0,35.0,100.0,100.0,1
47,323,61,25433.0,2,1,2,1,1,2,2,1,0,1,2,821.0,7.0,3,2,1910.0,50.0,50.0,2,16.2,75.0,0.75,25.0,3.3,1850.0,54.9,41.8,2.0,0.0,2.7,0.9,40.0,35.0,100.0,100.0,1
51,78,23,38016.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,5,1910.0,45.0,54.0,9,14.8,70.0,0.75,50.0,13.0,1420.0,54.3,32.6,0.0,0.0,3.0,0.9,28.0,35.0,106.9,100.0,1
51,166,23,38016.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,5,1910.0,45.0,54.0,4,14.3,67.0,0.75,45.0,12.3,1420.0,51.5,36.1,0.0,0.0,3.0,0.6,28.0,35.0,106.9,100.0,1
50,199,59,34549.0,1,1,2,1,1,1,0,1,0,0,3,815.0,2.0,2,0,1911.0,45.0,54.0,6,14.0,90.0,0.75,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,3.0,1.0,33.0,40.0,103.3,100.0,1
50,347,48,34175.0,1,1,2,1,1,1,0,1,0,0,2,821.0,7.0,3,2,1910.0,30.0,54.0,4,15.8,68.0,0.75,25.0,6.4,2000.0,53.2,40.4,4.0,0.0,2.3,0.8,35.0,35.0,106.9,100.0,1
51,320,63,34493.0,1,1,2,1,1,1,0,1,0,1,2,824.0,9.0,3,2,1910.0,30.0,54.0,15,13.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.3,0.9,30.0,35.0,100.0,100.0,1
50,310,48,34175.0,1,1,2,1,1,1,0,1,0,1,2,821.0,2.0,3,2,1910.0,30.0,54.0,9,16.8,71.0,0.75,25.0,18.0,2000.0,45.0,36.9,0.0,0.0,2.5,0.9,35.0,35.0,106.9,100.0,1
51,283,63,34493.0,1,1,2,1,1,1,0,1,0,1,2,824.0,2.0,3,2,1910.0,30.0,54.0,1,14.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35.0,106.9,100.0,1
52,203,59,34549.0,1,1,2,1,1,1,0,1,0,1,3,816.0,9.0,2,0,1910.0,45.0,54.0,1,18.0,90.0,0.5,26.0,8.3,1875.0,52.1,39.6,0.0,0.0,3.0,1.0,33.0,35.0,106.9,100.0,1
50,204,59,34549.0,1,1,2,1,1,1,0,1,0,1,3,815.0,9.0,2,0,1910.0,45.0,54.0,11,15.0,100.0,0.75,33.0,2.3,2000.0,56.8,40.9,0.0,0.0,2.75,0.9,33.0,35.0,106.9,100.0,1
54,45,23,38016.0,2,1,2,1,1,2,2,1,0,1,1,813.0,1.0,1,2,1910.0,45.0,56.0,8,15.5,78.0,0.75,30.907563025210084,11.1,1350.0,55.5,33.3,0.0,0.0,2.2,0.9,28.0,35.0,100.0,100.0,1
54,63,23,38016.0,2,1,2,1,1,2,2,1,0,1,1,813.0,5.0,1,2,1911.0,45.0,56.0,4,16.0,64.0,0.75,30.907563025210084,11.1,1350.0,55.5,33.3,0.0,0.0,2.5,0.5,28.0,40.0,103.3,100.0,1
53,393,45,34154.0,2,1,2,1,1,2,2,1,0,0,2,828.0,2.0,3,2,1910.0,45.0,56.0,9,14.9,85.0,1.0,30.0,17.3,1600.0,48.1,34.6,0.0,0.0,2.8,1.0,40.0,35.0,100.0,100.0,1
53,269,45,34154.0,2,1,2,1,1,2,2,1,0,0,2,828.0,10.0,3,0,1910.0,30.0,56.0,11,14.7,83.0,1.0,30.0,10.8,1600.0,53.8,35.5,0.0,6.0,2.6,1.2,40.0,35.0,100.0,100.0,1
55,332,5,34585.0,1,1,2,1,1,1,0,1,0,1,2,828.0,2.0,3,0,1910.0,57.5,57.0,11,15.3,84.0,1.0,30.0,19.0,2400.0,47.6,33.3,0.0,0.0,3.0,1.0,33.0,40.0,93.75,100.0,1
55,267,5,34585.0,1,1,2,1,1,1,0,1,0,1,2,828.0,10.0,3,0,1910.0,57.5,57.0,2,14.2,78.0,1.0,30.0,10.5,2400.0,52.6,36.8,0.0,0.0,2.5,1.0,33.0,40.0,93.75,100.0,1
59,226,27,38061.0,2,1,2,1,1,2,2,1,2,1,3,815.0,1.0,2,2,1911.0,47.5,49.0,11,15.0,84.0,0.75,28.0,2.2,1600.0,54.3,43.5,0.0,0.0,3.0,0.9,34.0,30.0,108.1,100.0,0
60,287,61,25437.0,2,1,2,1,1,2,2,1,0,0,2,821.0,7.0,3,2,1911.0,57.5,51.0,9,15.2,70.0,0.625,25.0,11.1,1850.0,50.5,38.4,3.0,0.0,2.5,0.8,34.0,30.0,100.0,100.0,1
60,271,61,25437.0,2,1,2,1,1,2,2,1,0,0,2,821.0,2.0,3,2,1911.0,57.5,51.0,6,15.6,81.0,0.75,25.0,9.8,1850.0,49.0,41.2,0.0,0.0,2.7,0.6,34.0,30.0,100.0,100.0,1
58,353,5,38013.0,1,1,2,1,1,2,0,1,0,1,2,824.0,2.0,3,2,1910.0,40.0,55.0,16,15.4,80.0,0.8125,30.0,10.2,2400.0,51.0,38.8,0.0,0.0,1.7,0.7,30.0,45.0,93.75,100.0,1
58,346,5,38013.0,1,1,2,1,1,2,0,1,0,1,2,824.0,9.0,3,2,1910.0,45.0,55.0,8,16.1,82.0,0.75,30.0,0.0,2400.0,58.8,41.2,0.0,0.0,2.0,0.8,30.0,45.0,93.75,100.0,1
57,42,20,34399.0,2,1,2,1,1,2,2,1,0,1,1,813.0,1.0,1,2,1911.0,40.0,54.0,8,15.0,70.0,0.7243334970530452,30.907563025210084,10.0,1823.359168241966,50.0,40.0,0.0,0.0,2.5,0.8,60.0,30.0,100.0,100.0,1
57,168,20,34399.0,2,1,2,1,1,2,2,1,0,1,1,813.0,5.0,1,2,1910.0,42.5,54.0,8,15.0,70.0,0.7243334970530452,30.907563025210084,13.4,1500.0,48.1,38.5,2.0,0.0,2.5,1.0,60.0,45.0,93.75,100.0,1
56,141,6,34066.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,0,1910.0,52.5,55.0,9,14.0,70.0,0.625,55.0,7.9,1600.0,57.5,34.44,4.0,0.0,3.0,0.8,40.0,45.0,93.75,100.0,1
56,138,6,34066.0,2,1,2,1,1,2,2,1,0,1,0,802.0,2.0,1,0,1910.0,52.5,55.0,13,14.0,80.0,0.7243334970530452,55.0,9.9,1600.0,49.5,40.6,0.0,0.0,3.0,0.5,40.0,45.0,93.75,100.0,1
66,215,59,34551.0,1,1,2,1,1,1,0,1,0,1,3,815.0,1.0,2,0,1910.0,35.0,72.0,11,15.2,72.0,1.0,36.0,0.0,2200.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40.0,93.6,90.0,0
66,215,59,34551.0,1,1,2,1,1,1,0,1,0,0,3,815.0,1.0,2,0,1910.0,35.0,56.0,6,15.0,70.0,1.0,33.0,0.0,2350.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40.0,93.75,90.0,0
65,118,19,34749.0,1,2,2,1,1,1,0,1,0,0,3,816.0,2.0,3,0,1906.7816091954023,45.1679012345679,46.0,2,16.0,72.0,0.5,32.0,0.0,1673.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,39.056390977443606,103.03279135338346,99.59888059701493,0
63,216,59,34551.0,1,1,2,1,1,1,0,1,0,0,3,815.0,1.0,2,0,1910.0,40.0,60.0,2,15.5,73.0,0.75,28.0,0.0,1850.0,65.2,34.8,0.0,0.0,2.8,1.0,30.0,40.0,100.0,90.0,0
61,33,49,47103.0,2,1,2,1,1,2,2,1,0,0,0,802.0,7.0,1,2,1911.0,60.0,50.0,4,14.5,70.0,0.75,45.0,15.6,1650.0,45.8,38.5,2.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,1
61,38,49,47105.0,2,1,2,1,1,2,2,1,0,0,3,816.0,2.0,1,2,1910.0,60.0,50.0,6,14.9,88.0,0.375,32.0,10.3,1700.0,51.5,38.1,5.0,0.0,3.0,1.3,40.0,40.0,103.3,100.0,1
61,60,49,47103.0,2,1,2,1,1,2,2,1,0,0,0,802.0,2.0,1,2,1910.0,60.0,50.0,8,14.5,60.0,0.75,40.0,19.0,1650.0,47.6,33.3,0.0,0.0,2.5,1.0,40.0,40.0,103.3,100.0,1
61,81,49,47105.0,2,1,2,2,1,2,2,1,0,0,3,816.0,9.0,1,2,1910.0,65.0,50.0,6,15.0,86.0,0.25,28.0,10.5,1700.0,52.6,36.8,2.0,0.0,2.5,0.6,40.0,40.0,103.3,100.0,1
62,165,49,47105.0,2,1,2,1,1,2,2,1,0,1,1,813.0,5.0,1,2,1911.0,55.0,47.0,11,13.0,70.0,0.7243334970530452,30.907563025210084,14.1,1600.0,50.5,35.3,0.0,0.0,2.5,0.5,40.0,35.0,106.25,100.0,1
62,171,49,47105.0,2,1,2,1,1,2,2,1,0,1,1,813.0,1.0,1,2,1911.0,65.0,47.0,11,12.0,68.0,0.7243334970530452,30.907563025210084,0.0,1600.0,58.8,41.2,0.0,0.0,2.8,0.8,40.0,35.0,106.25,100.0,1
